id,product_code,product_weight_kg,shelf_visibility,product_category,product_price,store_code,store_age_years,total_sales,store_format_Flagship Hypermarket,store_format_Standard Supermarket,store_format_Superstore,store_location_tier_Tier_2,store_location_tier_Tier_3,store_size_Medium,store_size_Small,fat_content_Regular,price_tier_Medium,price_tier_High,price_tier_Premium
row_07377,PRD-1FEQOX,19.22,0.0869,snack foods,257.06,STORE-AGY,45,2053.68,False,True,False,False,True,False,False,False,False,False,True
row_07378,PRD-AEYV7C,12.222,0.146,Fruits and Vegetables,101.44,STORE-89Z,33,1377.43,False,True,False,False,False,True,False,False,True,False,False
row_07379,PRD-FGGUXT,5.74,0.0567,snack foods,66.59,STORE-9RG,28,448.43,False,True,False,True,False,False,True,True,False,False,False
row_07381,PRD-KGPPR8,19.906,0.0637,Baking Goods,164.24,STORE-DKU,30,2688.43,False,True,False,True,False,True,False,True,False,True,False
row_07382,PRD-5CI6VG,16.027,0.062,DAIRY,147.97,STORE-YLW,35,1510.82,False,True,False,False,False,False,True,False,False,True,False
row_07383,PRD-MQEEB6,17.269,0.0696,Canned,76.45,STORE-OYG,25,751.83,False,True,False,True,False,True,False,False,False,False,False
row_07384,PRD-5UL5NW,12.850875916323977,0.0491,DAIRY,84.96,STORE-7WS,47,1511.22,True,False,False,False,True,True,False,False,False,False,False
row_07385,PRD-PLCL5F,18.337,0.0263,Baking Goods,127.25,STORE-DKU,30,3227.16,False,True,False,True,False,True,False,False,True,False,False
row_07386,PRD-AANYGU,12.883,0.0324,snack foods,175.35,STORE-HL7,23,3392.12,False,False,True,False,True,True,False,False,False,True,False
row_07387,PRD-V2V1IT,10.119,0.0483,Frozen Foods,142.83,STORE-HL7,23,2319.46,False,False,True,False,True,True,False,False,False,True,False
row_07388,PRD-PF9A0N,4.796,0.0386,Dairy,127.36,STORE-HL7,23,3706.18,False,False,True,False,True,True,False,True,True,False,False
row_07389,PRD-UHZ6A8,9.366,0.0431,hard drinks,127.82,STORE-AGY,45,1643.64,False,True,False,False,True,False,False,False,True,False,False
row_07390,PRD-OM3ZAQ,15.613,0.0311,Snack Foods,245.72,STORE-89Z,33,5295.5,False,True,False,False,False,True,False,True,False,False,True
row_07391,PRD-I3MWRM,12.850875916323977,0.0314,Meat,170.04,STORE-7WS,47,5369.31,True,False,False,False,True,True,False,False,False,True,False
row_07392,PRD-2BSMEB,12.850875916323977,0.0377,BAKING GOODS,48.85,STORE-7WS,47,2042.86,True,False,False,False,True,True,False,False,False,False,False
row_07393,PRD-8D7CED,12.162,0.0711,STARCHY FOODS,123.43,STORE-HL7,23,1737.07,False,False,True,False,True,True,False,False,True,False,False
row_07395,PRD-CUZREN,14.051,0.059,dairy,250.1,STORE-DKU,30,1465.64,False,True,False,True,False,True,False,False,False,False,True
row_07398,PRD-Z45QF8,9.616,0.0512,SNACK FOODS,259.9,STORE-DKU,30,4905.81,False,True,False,True,False,True,False,False,False,False,True
row_07399,PRD-L532UU,12.850875916323977,0.0304,dairy,261.69,STORE-7WS,47,4496.64,True,False,False,False,True,True,False,False,False,False,True
row_07400,PRD-PJ1TV2,18.004,0.0514,Fruits and Vegetables,138.64,STORE-JOR,34,268.57,False,False,False,False,True,True,False,True,True,False,False
row_07401,PRD-YZB4K8,17.419,0.0173,fruits and vegetables,47.38,STORE-9RG,28,940.74,False,True,False,True,False,False,True,True,False,False,False
row_07403,PRD-XMSTP3,15.064,0.0607,Snack Foods,45.16,STORE-HL7,23,559.23,False,False,True,False,True,True,False,False,False,False,False
row_07404,PRD-0RH735,19.302,0.1756,others,241.92,STORE-OYG,25,1625.61,False,True,False,True,False,True,False,False,False,False,True
row_07405,PRD-S668FR,19.216,0.0926,others,189.05,STORE-OYG,25,1434.99,False,True,False,True,False,True,False,False,False,False,True
row_07407,PRD-W103DG,8.303,0.0175,SOFT DRINKS,198.03,STORE-9RG,28,3366.39,False,True,False,True,False,False,True,False,False,False,True
row_07408,PRD-GW4LDH,9.985,0.0905,health and hygiene,147.45,STORE-9RG,28,3227.33,False,True,False,True,False,False,True,False,False,True,False
row_07409,PRD-HU814P,12.655,0.009,baking goods,73.25,STORE-YLW,35,1314.32,False,True,False,False,False,False,True,False,False,False,False
row_07410,PRD-9DDVP4,14.684,0.0,FRUITS AND VEGETABLES,64.58,STORE-HL7,23,1311.32,False,False,True,False,True,True,False,True,False,False,False
row_07411,PRD-PQNOMP,17.737,0.0,Baking Goods,104.43,STORE-AGY,45,1894.7,False,True,False,False,True,False,False,False,True,False,False
row_07412,PRD-O5ZFW1,5.362,0.0436,Health and Hygiene,163.65,STORE-9RG,28,1964.1,False,True,False,True,False,False,True,False,False,True,False
row_07413,PRD-E8DE4C,15.483,0.156,Snack Foods,148.3,STORE-DKU,30,2312.69,False,True,False,True,False,True,False,True,False,True,False
row_07414,PRD-UHZ6A8,12.850875916323977,0.0425,hard drinks,125.4,STORE-7WS,47,5623.58,True,False,False,False,True,True,False,False,True,False,False
row_07415,PRD-EVZUBR,12.850875916323977,0.055,FROZEN FOODS,40.05,STORE-7WS,47,409.46,True,False,False,False,True,True,False,False,False,False,False
row_07416,PRD-VRURQT,16.346,0.0645,DAIRY,176.46,STORE-9RG,28,1954.61,False,True,False,True,False,False,True,True,False,True,False
row_07417,PRD-WWQC38,12.489,0.1189,Soft Drinks,106.79,STORE-JOR,34,217.33,False,False,False,False,True,True,False,False,True,False,False
row_07418,PRD-NSQDTZ,18.07,0.0492,Snack Foods,116.54,STORE-OYG,25,1121.06,False,True,False,True,False,True,False,False,True,False,False
row_07419,PRD-MY5ZPJ,8.285,0.0355,Hard Drinks,115.03,STORE-DKU,30,1550.35,False,True,False,True,False,True,False,False,True,False,False
row_07420,PRD-6GKHNX,8.663,0.0478,Health and Hygiene,131.58,STORE-89Z,33,2531.68,False,True,False,False,False,True,False,False,True,False,False
row_07421,PRD-LUSMF0,12.221,0.0779,MEAT,215.59,STORE-9RG,28,1319.97,False,True,False,True,False,False,True,False,False,False,True
row_07422,PRD-Y4II63,16.715,0.1319,household,122.03,STORE-89Z,33,1342.94,False,True,False,False,False,True,False,False,True,False,False
row_07425,PRD-4ILMK5,17.879,0.1421,HEALTH AND HYGIENE,160.32,STORE-JOR,34,153.68,False,False,False,False,True,True,False,False,False,True,False
row_07426,PRD-DTYGUJ,12.850875916323977,0.0767,household,176.85,STORE-7WS,47,5467.69,True,False,False,False,True,True,False,False,False,True,False
row_07427,PRD-D6O9YZ,10.644,0.0488,Baking Goods,41.6,STORE-HL7,23,428.91,False,False,True,False,True,True,False,True,False,False,False
row_07428,PRD-ZFWONV,5.326,0.1041,FRUITS AND VEGETABLES,145.43,STORE-OYG,25,4220.81,False,True,False,True,False,True,False,True,False,True,False
row_07429,PRD-TC2QWF,14.552,0.1642,canned,186.5,STORE-YLW,35,2846.08,False,True,False,False,False,False,True,True,False,False,True
row_07430,PRD-MGCY57,6.906,0.086,Fruits and Vegetables,235.54,STORE-AGY,45,3345.22,False,True,False,False,True,False,False,True,False,False,True
row_07432,PRD-AQYP2R,19.188,0.0159,Canned,188.99,STORE-9RG,28,3437.97,False,True,False,True,False,False,True,True,False,False,True
row_07433,PRD-O84W6T,15.81,0.037,snack foods,122.63,STORE-DKU,30,2308.74,False,True,False,True,False,True,False,False,True,False,False
row_07434,PRD-CM8SJU,21.019,0.0233,Others,150.23,STORE-OYG,25,2889.77,False,True,False,True,False,True,False,False,False,True,False
row_07436,PRD-EWQGAD,5.55,0.033,Canned,188.94,STORE-YLW,35,5293.7,False,True,False,False,False,False,True,True,False,False,True
row_07437,PRD-KINNDW,20.021,0.0,FROZEN FOODS,81.19,STORE-9RG,28,948.76,False,True,False,True,False,False,True,True,False,False,False
row_07438,PRD-JD2GVF,9.147,0.0279,baking goods,189.95,STORE-89Z,33,5038.81,False,True,False,False,False,True,False,False,False,False,True
row_07440,PRD-32R5MU,7.278,0.0151,SNACK FOODS,151.29,STORE-YLW,35,1391.96,False,True,False,False,False,False,True,False,False,True,False
row_07441,PRD-OWOT0V,11.849,0.0426,canned,126.29,STORE-OYG,25,1763.46,False,True,False,True,False,True,False,True,True,False,False
row_07442,PRD-YUG5GN,12.850875916323977,0.0,Fruits and Vegetables,46.1,STORE-7WS,47,852.76,True,False,False,False,True,True,False,False,False,False,False
row_07443,PRD-K6I2KL,9.503,0.0146,Snack Foods,186.19,STORE-89Z,33,4828.39,False,True,False,False,False,True,False,True,False,False,True
row_07444,PRD-88O5OR,12.488,0.0651,SOFT DRINKS,156.81,STORE-AGY,45,2303.6,False,True,False,False,True,False,False,False,False,True,False
row_07445,PRD-Q8LYYX,12.850875916323977,0.0766,Frozen Foods,172.63,STORE-7WS,47,2470.97,True,False,False,False,True,True,False,True,False,True,False
row_07446,PRD-V2AQNP,11.686,0.1604,Breakfast,166.34,STORE-89Z,33,4172.81,False,True,False,False,False,True,False,True,False,True,False
row_07447,PRD-VDV7PE,12.850875916323977,0.0,Health and Hygiene,40.13,STORE-T5G,47,80.03,False,False,False,False,False,False,True,False,False,False,False
row_07449,PRD-GGO8YM,16.807,0.1159,BREAKFAST,182.95,STORE-JOR,34,1076.19,False,False,False,False,True,True,False,True,False,True,False
row_07450,PRD-I7OGZA,16.556,0.0816,HOUSEHOLD,186.55,STORE-JOR,34,783.56,False,False,False,False,True,True,False,False,False,False,True
row_07451,PRD-ONGWUL,12.977,0.0402,Household,261.79,STORE-89Z,33,3344.49,False,True,False,False,False,True,False,False,False,False,True
row_07452,PRD-8MY1UX,19.937,0.1558,health and hygiene,110.95,STORE-DKU,30,3527.34,False,True,False,True,False,True,False,False,True,False,False
row_07453,PRD-WOLYTS,12.723,0.0412,fruits and vegetables,124.05,STORE-OYG,25,1316.24,False,True,False,True,False,True,False,True,True,False,False
row_07455,PRD-LAVSML,12.127,0.0407,Fruits and Vegetables,184.8,STORE-AGY,45,4766.8,False,True,False,False,True,False,False,False,False,True,False
row_07456,PRD-53EF9P,11.859,0.028,Household,147.66,STORE-9RG,28,2765.69,False,True,False,True,False,False,True,False,False,True,False
row_07457,PRD-JDWCJC,16.595,0.0637,Snack Foods,59.05,STORE-YLW,35,987.29,False,True,False,False,False,False,True,True,False,False,False
row_07458,PRD-LV9PLM,6.868,0.0571,health and hygiene,268.58,STORE-YLW,35,9999.51,False,True,False,False,False,False,True,False,False,False,True
row_07459,PRD-OEM1VZ,20.772,0.0752,Dairy,192.81,STORE-YLW,35,2749.78,False,True,False,False,False,False,True,True,False,False,True
row_07461,PRD-VDCG3B,20.521,0.133,SEAFOOD,235.86,STORE-HL7,23,6138.02,False,False,True,False,True,True,False,True,False,False,True
row_07462,PRD-BZNC9Q,6.831,0.1392,Meat,185.24,STORE-AGY,45,3081.37,False,True,False,False,True,False,False,True,False,True,False
row_07465,PRD-GLWY1N,12.850875916323977,0.0,Frozen Foods,98.68,STORE-7WS,47,3258.4,True,False,False,False,True,True,False,False,True,False,False
row_07466,PRD-C6G610,7.584,0.0676,snack foods,106.13,STORE-9RG,28,2654.11,False,True,False,True,False,False,True,False,True,False,False
row_07467,PRD-YCKVJK,13.943,0.1783,Canned,205.49,STORE-DKU,30,4718.26,False,True,False,True,False,True,False,True,False,False,True
row_07468,PRD-MJ7PDZ,17.99,0.0186,frozen foods,97.4,STORE-JOR,34,94.24,False,False,False,False,True,True,False,False,True,False,False
row_07469,PRD-6MLGK8,19.427,0.0,FRUITS AND VEGETABLES,176.82,STORE-JOR,34,706.82,False,False,False,False,True,True,False,True,False,True,False
row_07470,PRD-OF2TX0,7.718,0.1022,Snack Foods,111.72,STORE-OYG,25,890.73,False,True,False,True,False,True,False,False,True,False,False
row_07471,PRD-4RQYWN,16.707,0.0337,Household,125.39,STORE-HL7,23,1233.81,False,False,True,False,True,True,False,False,True,False,False
row_07472,PRD-JWTV3N,10.778,0.0549,Frozen Foods,87.97,STORE-OYG,25,2030.13,False,True,False,True,False,True,False,False,False,False,False
row_07473,PRD-DL52AM,10.692,0.0,Baking Goods,50.72,STORE-HL7,23,550.09,False,False,True,False,True,True,False,True,False,False,False
row_07474,PRD-IBQR9L,21.056,0.0295,Dairy,207.63,STORE-HL7,23,2518.34,False,False,True,False,True,True,False,True,False,False,True
row_07475,PRD-YLXYXL,7.469,0.0385,Baking Goods,74.46,STORE-89Z,33,441.33,False,True,False,False,False,True,False,False,False,False,False
row_07476,PRD-1N0XXZ,12.850875916323977,0.0185,CANNED,82.72,STORE-T5G,47,506.53,False,False,False,False,False,False,True,False,False,False,False
row_07477,PRD-YZSJHT,9.428,0.0229,Breads,102.03,STORE-9RG,28,3066.03,False,True,False,True,False,False,True,True,True,False,False
row_07478,PRD-9AHEJ8,8.962,0.0,Dairy,42.85,STORE-HL7,23,590.66,False,False,True,False,True,True,False,False,False,False,False
row_07479,PRD-ZDVAG1,20.829,0.0,household,37.58,STORE-HL7,23,813.31,False,False,True,False,True,True,False,False,False,False,False
row_07481,PRD-JNNMAX,20.721,0.1175,health and hygiene,228.5,STORE-DKU,30,1421.18,False,True,False,True,False,True,False,False,False,False,True
row_07482,PRD-BTN76M,12.850875916323977,0.1752,FRUITS AND VEGETABLES,110.48,STORE-7WS,47,4588.04,True,False,False,False,True,True,False,False,True,False,False
row_07483,PRD-38JOEC,14.436,0.0098,Snack Foods,158.9,STORE-HL7,23,3059.72,False,False,True,False,True,True,False,True,False,True,False
row_07484,PRD-EGKRHJ,5.379,0.0059,SNACK FOODS,96.77,STORE-YLW,35,1402.18,False,True,False,False,False,False,True,True,True,False,False
row_07485,PRD-679O2X,21.598,0.0486,Snack Foods,196.22,STORE-HL7,23,1106.01,False,False,True,False,True,True,False,False,False,False,True
row_07486,PRD-I7OGZA,16.275,0.0482,Household,187.17,STORE-HL7,23,1710.76,False,False,True,False,True,True,False,False,False,False,True
row_07487,PRD-G3QWQF,20.314,0.0,baking goods,98.95,STORE-OYG,25,1831.99,False,True,False,True,False,True,False,True,True,False,False
row_07488,PRD-57XD6K,12.597,0.1615,FROZEN FOODS,48.7,STORE-89Z,33,1092.11,False,True,False,False,False,True,False,False,False,False,False
row_07489,PRD-FVHC3D,12.850875916323977,0.1263,seafood,34.74,STORE-T5G,47,179.87,False,False,False,False,False,False,True,False,False,False,False
row_07490,PRD-94QTWZ,8.078,0.1157,MEAT,187.69,STORE-9RG,28,2461.59,False,True,False,True,False,False,True,False,False,False,True
row_07492,PRD-I85FVO,12.850875916323977,0.0671,HOUSEHOLD,61.84,STORE-7WS,47,2177.0,True,False,False,False,True,True,False,False,False,False,False
row_07493,PRD-GSTFS2,5.527,0.0156,frozen foods,83.18,STORE-YLW,35,1154.6,False,True,False,False,False,False,True,False,False,False,False
row_07494,PRD-0KDULB,19.929,0.1196,household,95.23,STORE-JOR,34,264.35,False,False,False,False,True,True,False,False,True,False,False
row_07497,PRD-QYXGO4,19.869,0.0511,Fruits and Vegetables,55.56,STORE-HL7,23,1065.57,False,False,True,False,True,True,False,False,False,False,False
row_07498,PRD-TFIUHP,12.754,0.0795,Fruits and Vegetables,98.04,STORE-9RG,28,3948.66,False,True,False,True,False,False,True,False,True,False,False
row_07499,PRD-B7ITAT,12.850875916323977,0.1244,Baking Goods,147.33,STORE-7WS,47,4297.64,True,False,False,False,True,True,False,False,False,True,False
row_07500,PRD-MNEL25,17.418,0.0462,snack foods,116.54,STORE-OYG,25,744.75,False,True,False,True,False,True,False,True,True,False,False
row_07501,PRD-2G2HFD,9.637,0.0067,Household,161.36,STORE-AGY,45,3097.72,False,True,False,False,True,False,False,False,False,True,False
row_07502,PRD-6RNJLK,20.36,0.0352,BAKING GOODS,44.17,STORE-9RG,28,416.04,False,True,False,True,False,False,True,False,False,False,False
row_07503,PRD-LQK65V,18.305,0.0447,Snack Foods,130.69,STORE-89Z,33,2619.18,False,True,False,False,False,True,False,False,True,False,False
row_07505,PRD-4R1F1X,17.304,0.0082,Dairy,173.37,STORE-OYG,25,5602.81,False,True,False,True,False,True,False,False,False,True,False
row_07506,PRD-CFDOOB,9.426,0.1232,fruits and vegetables,103.04,STORE-HL7,23,1156.6,False,False,True,False,True,True,False,True,True,False,False
row_07507,PRD-C71O4Y,11.272,0.0,Fruits and Vegetables,124.71,STORE-89Z,33,2819.48,False,True,False,False,False,True,False,False,True,False,False
row_07508,PRD-A6X5Z0,12.850875916323977,0.0789,HEALTH AND HYGIENE,97.11,STORE-7WS,47,4244.13,True,False,False,False,True,True,False,False,True,False,False
row_07509,PRD-HVVZBL,12.850875916323977,0.0688,Dairy,123.52,STORE-7WS,47,1107.44,True,False,False,False,True,True,False,True,True,False,False
row_07510,PRD-94QTWZ,8.192,0.1202,meat,186.74,STORE-DKU,30,4147.4,False,True,False,True,False,True,False,False,False,False,True
row_07511,PRD-5FDHJK,7.048,0.0775,Soft Drinks,90.32,STORE-HL7,23,1051.36,False,False,True,False,True,True,False,False,False,False,False
row_07512,PRD-AN4EIO,12.850875916323977,0.14,Frozen Foods,53.24,STORE-7WS,47,2239.04,True,False,False,False,True,True,False,True,False,False,False
row_07513,PRD-98BNVW,19.255,0.1135,Fruits and Vegetables,194.24,STORE-JOR,34,195.41,False,False,False,False,True,True,False,True,False,False,True
row_07517,PRD-QDI07H,17.757,0.1539,Dairy,246.1,STORE-9RG,28,4337.57,False,True,False,True,False,False,True,True,False,False,True
row_07519,PRD-9HXEG6,7.225,0.0456,Household,58.33,STORE-HL7,23,644.06,False,False,True,False,True,True,False,False,False,False,False
row_07520,PRD-JOYJNE,16.929,0.0,Dairy,175.15,STORE-DKU,30,4629.09,False,True,False,True,False,True,False,False,False,True,False
row_07521,PRD-5JN7BS,9.434,0.0302,Snack Foods,221.85,STORE-HL7,23,2178.05,False,False,True,False,True,True,False,True,False,False,True
row_07522,PRD-E5UPVR,16.763,0.0827,Snack Foods,111.11,STORE-HL7,23,1663.55,False,False,True,False,True,True,False,True,True,False,False
row_07523,PRD-ZIFT9Y,15.121,0.027,FRUITS AND VEGETABLES,103.1,STORE-DKU,30,1614.12,False,True,False,True,False,True,False,True,True,False,False
row_07526,PRD-2UETCH,19.419,0.0335,MEAT,168.08,STORE-9RG,28,5049.51,False,True,False,True,False,False,True,False,False,True,False
row_07527,PRD-994LX9,7.932,0.1326,Dairy,101.11,STORE-AGY,45,2496.23,False,True,False,False,True,False,False,False,True,False,False
row_07530,PRD-7SMC67,15.946,0.1407,BREAKFAST,131.36,STORE-AGY,45,2733.09,False,True,False,False,True,False,False,False,True,False,False
row_07531,PRD-QLQCG1,8.49,0.0234,SOFT DRINKS,104.42,STORE-DKU,30,943.52,False,True,False,True,False,True,False,False,True,False,False
row_07533,PRD-TRMI8Q,12.850875916323977,0.0204,OTHERS,189.99,STORE-T5G,47,361.69,False,False,False,False,False,False,True,False,False,False,True
row_07535,PRD-TRMI8Q,13.048,0.012,Others,186.72,STORE-OYG,25,4260.45,False,True,False,True,False,True,False,False,False,False,True
row_07536,PRD-XMSTP3,15.372,0.0608,Snack Foods,45.37,STORE-89Z,33,708.71,False,True,False,False,False,True,False,False,False,False,False
row_07538,PRD-6AOBHT,12.850875916323977,0.0706,Household,129.2,STORE-T5G,47,266.98,False,False,False,False,False,False,True,False,True,False,False
row_07539,PRD-WM8LSW,15.568,0.0731,Baking Goods,258.44,STORE-OYG,25,6670.19,False,True,False,True,False,True,False,False,False,False,True
row_07540,PRD-ONGWUL,13.122,0.0417,HOUSEHOLD,255.12,STORE-HL7,23,4859.51,False,False,True,False,True,True,False,False,False,False,True
row_07542,PRD-6O3NRD,11.421,0.0075,meat,196.79,STORE-OYG,25,2583.93,False,True,False,True,False,True,False,False,False,False,True
row_07543,PRD-OEM1VZ,19.687,0.0803,Dairy,201.82,STORE-HL7,23,2630.88,False,False,True,False,True,True,False,True,False,False,True
row_07544,PRD-3KK8SL,11.654,0.0413,FRUITS AND VEGETABLES,198.0,STORE-DKU,30,2547.42,False,True,False,True,False,True,False,True,False,False,True
row_07545,PRD-97XGCK,15.324,0.129,BAKING GOODS,113.77,STORE-JOR,34,212.88,False,False,False,False,True,True,False,False,True,False,False
row_07547,PRD-E5UPVR,16.747,0.1386,SNACK FOODS,112.11,STORE-JOR,34,228.4,False,False,False,False,True,True,False,True,True,False,False
row_07548,PRD-YHVNT3,9.675,0.0409,Others,82.54,STORE-YLW,35,438.65,False,True,False,False,False,False,True,False,False,False,False
row_07549,PRD-YM6IER,7.628,0.0301,Fruits and Vegetables,124.77,STORE-HL7,23,821.98,False,False,True,False,True,True,False,True,True,False,False
row_07550,PRD-2X720K,5.84,0.0537,FRUITS AND VEGETABLES,87.45,STORE-AGY,45,1429.95,False,True,False,False,True,False,False,True,False,False,False
row_07552,PRD-LI16DH,12.473,0.0187,FROZEN FOODS,247.34,STORE-OYG,25,5693.23,False,True,False,True,False,True,False,False,False,False,True
row_07553,PRD-F07UQN,5.68,0.0511,SOFT DRINKS,188.52,STORE-DKU,30,1527.38,False,True,False,True,False,True,False,False,False,False,True
row_07554,PRD-ZGVTUI,12.850875916323977,0.18,Meat,97.8,STORE-T5G,47,202.13,False,False,False,False,False,False,True,False,True,False,False
row_07555,PRD-54S8AG,18.019,0.1768,Dairy,112.78,STORE-YLW,35,1510.51,False,True,False,False,False,False,True,True,True,False,False
row_07556,PRD-T9U9NM,12.850875916323977,0.1103,breakfast,57.2,STORE-T5G,47,236.33,False,False,False,False,False,False,True,True,False,False,False
row_07558,PRD-C5BDFU,6.499,0.0313,dairy,178.94,STORE-YLW,35,1809.6,False,True,False,False,False,False,True,False,False,True,False
row_07559,PRD-6Z6CCC,12.850875916323977,0.1264,Canned,95.53,STORE-7WS,47,3012.99,True,False,False,False,True,True,False,False,True,False,False
row_07560,PRD-PDRI65,12.850875916323977,0.0183,Health and Hygiene,131.64,STORE-7WS,47,3263.23,True,False,False,False,True,True,False,False,True,False,False
row_07561,PRD-HP5E7A,10.93,0.0843,SNACK FOODS,235.45,STORE-YLW,35,3774.4,False,True,False,False,False,False,True,True,False,False,True
row_07562,PRD-3IMLYS,12.818,0.0209,fruits and vegetables,249.43,STORE-AGY,45,4571.23,False,True,False,False,True,False,False,True,False,False,True
row_07563,PRD-MSK8AG,12.850875916323977,0.1553,dairy,185.22,STORE-T5G,47,181.56,False,False,False,False,False,False,True,False,False,True,False
row_07564,PRD-JT10UE,12.291,0.0782,Fruits and Vegetables,91.8,STORE-AGY,45,1137.33,False,True,False,False,True,False,False,True,False,False,False
row_07565,PRD-1VG7CO,15.427,0.1315,fruits and vegetables,175.55,STORE-YLW,35,1403.83,False,True,False,False,False,False,True,True,False,True,False
row_07566,PRD-5N8I4P,11.768,0.1298,DAIRY,99.37,STORE-89Z,33,1088.79,False,True,False,False,False,True,False,False,True,False,False
row_07567,PRD-O69WEZ,17.38,0.0073,dairy,144.52,STORE-9RG,28,3885.77,False,True,False,True,False,False,True,True,False,True,False
row_07568,PRD-US5PUY,14.767,0.0722,fruits and vegetables,46.89,STORE-AGY,45,969.65,False,True,False,False,True,False,False,False,False,False,False
row_07569,PRD-QKDZ1Q,16.217,0.0655,Fruits and Vegetables,221.54,STORE-YLW,35,5566.08,False,True,False,False,False,False,True,True,False,False,True
row_07570,PRD-74AVMI,14.994,0.0886,Snack Foods,232.54,STORE-9RG,28,2225.33,False,True,False,True,False,False,True,False,False,False,True
row_07572,PRD-M3FQUK,9.437,0.0218,Snack Foods,159.66,STORE-AGY,45,2444.41,False,True,False,False,True,False,False,True,False,True,False
row_07573,PRD-RUC70S,17.738,0.013,household,163.5,STORE-9RG,28,5674.03,False,True,False,True,False,False,True,False,False,True,False
row_07574,PRD-AQ6L6G,12.850875916323977,0.1345,Soft Drinks,112.56,STORE-T5G,47,453.22,False,False,False,False,False,False,True,False,True,False,False
row_07575,PRD-1ZL2WT,13.253,0.0417,FRUITS AND VEGETABLES,158.88,STORE-9RG,28,3342.56,False,True,False,True,False,False,True,True,False,True,False
row_07576,PRD-CZ2O8N,15.215,0.0251,baking goods,84.37,STORE-9RG,28,1215.73,False,True,False,True,False,False,True,True,False,False,False
row_07578,PRD-JDWCJC,16.647,0.0602,Snack Foods,60.13,STORE-HL7,23,563.88,False,False,True,False,True,True,False,True,False,False,False
row_07579,PRD-FGQJFY,12.850875916323977,0.0,Baking Goods,37.99,STORE-T5G,47,36.15,False,False,False,False,False,False,True,True,False,False,False
row_07581,PRD-V3ISY0,12.850875916323977,0.0168,HEALTH AND HYGIENE,47.26,STORE-T5G,47,151.76,False,False,False,False,False,False,True,False,False,False,False
row_07582,PRD-PLCL5F,19.076,0.0268,Baking Goods,122.74,STORE-OYG,25,2785.88,False,True,False,True,False,True,False,False,True,False,False
row_07583,PRD-QVRR9A,8.062,0.0627,Hard Drinks,237.18,STORE-AGY,45,4531.31,False,True,False,False,True,False,False,False,False,False,True
row_07584,PRD-JNODL5,17.516,0.0162,health and hygiene,163.54,STORE-DKU,30,2035.51,False,True,False,True,False,True,False,False,False,True,False
row_07585,PRD-OK2ECS,16.136,0.0469,Fruits and Vegetables,154.83,STORE-89Z,33,2510.76,False,True,False,False,False,True,False,True,False,True,False
row_07586,PRD-KXWNRE,8.274,0.0329,soft drinks,121.2,STORE-OYG,25,1806.37,False,True,False,True,False,True,False,True,True,False,False
row_07588,PRD-6HL8IZ,5.667,0.0383,Fruits and Vegetables,265.63,STORE-9RG,28,4542.41,False,True,False,True,False,False,True,True,False,False,True
row_07589,PRD-6RNJLK,19.458,0.0335,BAKING GOODS,45.77,STORE-AGY,45,949.49,False,True,False,False,True,False,False,False,False,False,False
row_07590,PRD-TKW2J2,7.214,0.0581,Breads,227.96,STORE-89Z,33,2684.42,False,True,False,False,False,True,False,True,False,False,True
row_07593,PRD-3D9PH3,18.589,0.0,Hard Drinks,165.0,STORE-9RG,28,3220.66,False,True,False,True,False,False,True,False,False,True,False
row_07594,PRD-ZDVAG1,20.781,0.142,household,34.6,STORE-OYG,25,1038.65,False,True,False,True,False,True,False,False,False,False,False
row_07595,PRD-1Q3TMY,7.127,0.1126,FRUITS AND VEGETABLES,178.34,STORE-OYG,25,1269.35,False,True,False,True,False,True,False,False,False,True,False
row_07596,PRD-E7SSM9,7.531,0.0,Household,58.61,STORE-89Z,33,938.14,False,True,False,False,False,True,False,False,False,False,False
row_07597,PRD-3EHIB4,7.637,0.0464,CANNED,243.08,STORE-YLW,35,2573.93,False,True,False,False,False,False,True,False,False,False,True
row_07598,PRD-NAMSQE,12.581,0.1907,Baking Goods,77.63,STORE-89Z,33,1185.14,False,True,False,False,False,True,False,True,False,False,False
row_07599,PRD-S6KFRX,18.922,0.178,household,169.57,STORE-89Z,33,3773.26,False,True,False,False,False,True,False,False,False,True,False
row_07600,PRD-EGB41B,12.850875916323977,0.0086,Household,120.88,STORE-7WS,47,1227.28,True,False,False,False,True,True,False,False,True,False,False
row_07601,PRD-U9W2MB,13.797,0.1562,Fruits and Vegetables,141.19,STORE-DKU,30,3603.91,False,True,False,True,False,True,False,True,True,False,False
row_07602,PRD-HFH2XF,14.954,0.0449,breads,110.74,STORE-AGY,45,2713.21,False,True,False,False,True,False,False,True,True,False,False
row_07603,PRD-QOHMUH,15.239,0.0305,HARD DRINKS,42.14,STORE-9RG,28,1148.31,False,True,False,True,False,False,True,False,False,False,False
row_07604,PRD-CJ2XX2,8.35,0.0345,Fruits and Vegetables,39.35,STORE-AGY,45,748.28,False,True,False,False,True,False,False,False,False,False,False
row_07605,PRD-IEPXXY,19.113,0.0168,Frozen Foods,123.3,STORE-YLW,35,2640.51,False,True,False,False,False,False,True,False,True,False,False
row_07606,PRD-W3QN3T,16.248,0.0424,SNACK FOODS,141.64,STORE-AGY,45,3384.34,False,True,False,False,True,False,False,False,True,False,False
row_07607,PRD-0IFJNT,13.466,0.0731,DAIRY,169.12,STORE-9RG,28,2011.27,False,True,False,True,False,False,True,False,False,True,False
